Subject,Start date,Start time,Container Size,In/Out Gate,Full / Empty,Container Status,Origin,Slot
-1098036248,7/17/2017,10:15:00 PM,40,GateIn,Empty,EXPORT,92395,Slot90
-1725635053,7/17/2017,10:15:00 PM,20,GateIn,Empty,EXPORT,92372,Slot90
-1237709503,7/17/2017,10:15:00 PM,40,GateIn,Empty,EXPORT,90639,Slot90
-2016332525,7/17/2017,10:15:00 PM,40,GateIn,Empty,EXPORT,90251,Slot90
-383470263,7/17/2017,10:15:00 PM,40,GateIn,Empty,EXPORT,92378,Slot90
1156275645,7/17/2017,10:15:00 PM,20,GateIn,Empty,EXPORT,92392,Slot90
-1585811257,7/17/2017,10:15:00 PM,40,GateIn,Full,EXPORT,91785,Slot90
1055981089,7/17/2017,10:15:00 PM,40,GateIn,Empty,EXPORT,91131,Slot90
-215769094,7/17/2017,10:15:00 PM,40,GateIn,Full,EXPORT,91371,Slot90
-469323789,7/17/2017,10:15:00 PM,40,GateIn,Empty,EXPORT,90802,Slot90
-753849368,7/17/2017,10:15:00 PM,45,GateIn,Full,EXPORT,91501,Slot90
1560282421,7/17/2017,10:15:00 PM,40,GateIn,Full,EXPORT,90254,Slot90
-1800301741,7/17/2017,10:15:00 PM,20,GateIn,Full,EXPORT,90624,Slot90
1206613159,7/17/2017,10:15:00 PM,40,GateIn,Empty,EXPORT,90089,Slot90
879339032,7/17/2017,10:15:00 PM,40,GateIn,Empty,EXPORT,92660,Slot90
1063991257,7/17/2017,10:15:00 PM,40,GateIn,Full,EXPORT,90231,Slot90
432836646,7/17/2017,10:15:00 PM,40,GateIn,Full,EXPORT,91358,Slot90
-283584734,7/17/2017,10:15:00 PM,40,GateIn,Empty,EXPORT,92324,Slot90
616723596,7/17/2017,10:15:00 PM,40,GateIn,Empty,EXPORT,91309,Slot90
475135433,7/17/2017,10:15:00 PM,45,GateIn,Empty,EXPORT,91046,Slot90
-750447979,7/17/2017,10:15:00 PM,40,GateIn,Empty,EXPORT,91612,Slot90
1052842284,7/17/2017,10:15:00 PM,40,GateIn,Empty,EXPORT,91003,Slot90
113599746,7/17/2017,10:15:00 PM,45,GateIn,Empty,EXPORT,93563,Slot90
-506415085,7/17/2017,10:15:00 PM,40,GateIn,Empty,EXPORT,92702,Slot90
-375219211,7/17/2017,10:15:00 PM,40,GateIn,Full,EXPORT,93041,Slot90
-2117017003,7/17/2017,10:15:00 PM,40,GateIn,Full,EXPORT,91412,Slot90
289329484,7/17/2017,10:15:00 PM,40,GateIn,Empty,EXPORT,91324,Slot90
-1649165168,7/17/2017,10:15:00 PM,40,GateIn,Empty,EXPORT,91754,Slot90
-913382797,7/17/2017,10:15:00 PM,20,GateIn,Empty,EXPORT,92264,Slot90
1644165403,7/17/2017,10:15:00 PM,40,GateIn,Full,EXPORT,91077,Slot90
1798808654,7/17/2017,10:15:00 PM,40,GateIn,Empty,EXPORT,92618,Slot90
-1477133987,7/17/2017,10:15:00 PM,40,GateIn,Empty,EXPORT,90230,Slot90
-1710529575,7/17/2017,10:15:00 PM,40,GateIn,Full,EXPORT,93003,Slot90
202793060,7/17/2017,10:15:00 PM,40,GateIn,Full,EXPORT,93042,Slot90
-403729710,7/17/2017,10:15:00 PM,40,GateIn,Full,EXPORT,91310,Slot90
59929482,7/17/2017,10:15:00 PM,40,GateIn,Empty,EXPORT,93064,Slot90
704409529,7/17/2017,10:15:00 PM,40,GateIn,Empty,EXPORT,90086,Slot90
-674677056,7/17/2017,10:15:00 PM,40,GateIn,Empty,EXPORT,92803,Slot90
1151883045,7/17/2017,10:15:00 PM,40,GateIn,Empty,EXPORT,92587,Slot90
-645684179,7/17/2017,10:15:00 PM,20,GateIn,Empty,EXPORT,92329,Slot90
23367112,7/17/2017,10:15:00 PM,40,GateIn,Empty,EXPORT,91393,Slot90
-1780024580,7/17/2017,10:15:00 PM,40,GateIn,Full,EXPORT,91316,Slot90
-458897797,7/17/2017,10:15:00 PM,40,GateIn,Empty,EXPORT,90410,Slot90
-1929916687,7/17/2017,10:15:00 PM,40,GateIn,Full,EXPORT,92859,Slot90
424145329,7/17/2017,10:15:00 PM,40,GateIn,Full,EXPORT,92602,Slot90
-104788253,7/17/2017,10:15:00 PM,20,GateIn,Full,EXPORT,92702,Slot90
-719493363,7/17/2017,10:15:00 PM,40,GateIn,Full,EXPORT,92394,Slot90
124506987,7/17/2017,10:15:00 PM,40,GateIn,Empty,EXPORT,91766,Slot90
1264546057,7/17/2017,10:15:00 PM,40,GateIn,Full,EXPORT,91899,Slot90
960497607,7/17/2017,10:15:00 PM,40,GateIn,Empty,EXPORT,91077,Slot90
915097866,7/17/2017,10:15:00 PM,40,GateIn,Empty,EXPORT,92323,Slot90
1106652998,7/17/2017,10:15:00 PM,40,GateIn,Full,EXPORT,92311,Slot90
-222605190,7/17/2017,10:15:00 PM,40,GateIn,Empty,EXPORT,90073,Slot90
1226702981,7/17/2017,10:30:00 PM,40,GateIn,Empty,EXPORT,92371,Slot91
140230728,7/17/2017,10:30:00 PM,40,GateIn,Empty,EXPORT,91023,Slot91
1899654161,7/17/2017,10:30:00 PM,40,GateIn,Empty,EXPORT,92263,Slot91
-758665328,7/17/2017,10:30:00 PM,40,GateIn,Full,EXPORT,91780,Slot91
544462221,7/17/2017,10:30:00 PM,40,GateIn,Full,EXPORT,91714,Slot91
-1180986371,7/17/2017,10:30:00 PM,40,GateIn,Full,EXPORT,91327,Slot91
-720572206,7/17/2017,10:30:00 PM,40,GateIn,Empty,EXPORT,92702,Slot91
319691893,7/17/2017,10:30:00 PM,40,GateIn,Empty,EXPORT,93002,Slot91
629388293,7/17/2017,10:30:00 PM,40,GateIn,Full,EXPORT,92660,Slot91
1054402702,7/17/2017,10:30:00 PM,40,GateIn,Empty,EXPORT,90659,Slot91
796867576,7/17/2017,10:30:00 PM,40,GateIn,Full,EXPORT,92865,Slot91
-137789802,7/17/2017,10:30:00 PM,40,GateIn,Empty,EXPORT,90088,Slot91
-2097729580,7/17/2017,10:30:00 PM,40,GateIn,Empty,EXPORT,93009,Slot91
-777652486,7/17/2017,10:30:00 PM,40,GateIn,Empty,EXPORT,91104,Slot91
255045834,7/17/2017,10:30:00 PM,40,GateIn,Full,EXPORT,92415,Slot91
1013697142,7/17/2017,10:30:00 PM,40,GateIn,Empty,EXPORT,92571,Slot91
901653253,7/17/2017,10:30:00 PM,40,GateIn,Full,EXPORT,90809,Slot91
1396325039,7/17/2017,10:30:00 PM,40,GateIn,Empty,EXPORT,91321,Slot91
-2044687110,7/17/2017,10:30:00 PM,40,GateIn,Full,EXPORT,93066,Slot91
1772428687,7/17/2017,10:30:00 PM,40,GateIn,Full,EXPORT,92592,Slot91
-980573478,7/17/2017,10:30:00 PM,40,GateIn,Empty,EXPORT,91201,Slot91
-1150468466,7/17/2017,10:30:00 PM,40,GateIn,Empty,EXPORT,92312,Slot91
-1826968241,7/17/2017,10:30:00 PM,40,GateIn,Full,EXPORT,92372,Slot91
168751617,7/17/2017,10:30:00 PM,40,GateIn,Full,EXPORT,91764,Slot91
1933902593,7/17/2017,10:30:00 PM,20,GateIn,Empty,EXPORT,91801,Slot91
273346039,7/17/2017,10:30:00 PM,40,GateIn,Empty,EXPORT,91025,Slot91
-1572231148,7/17/2017,10:30:00 PM,40,GateIn,Empty,EXPORT,90222,Slot91
-775522204,7/17/2017,10:30:00 PM,40,GateIn,Full,EXPORT,90295,Slot91
-1984357466,7/17/2017,10:30:00 PM,40,GateIn,Empty,EXPORT,92368,Slot91
1376835218,7/17/2017,10:30:00 PM,40,GateIn,Empty,EXPORT,92654,Slot91
344451759,7/17/2017,10:30:00 PM,40,GateIn,Empty,EXPORT,91182,Slot91
1931193794,7/17/2017,10:30:00 PM,45,GateIn,Empty,EXPORT,90397,Slot91
156450440,7/17/2017,10:30:00 PM,40,GateIn,Full,EXPORT,91497,Slot91
1658009505,7/17/2017,10:30:00 PM,40,GateIn,Empty,EXPORT,90743,Slot91
-1973595611,7/17/2017,10:30:00 PM,20,GateIn,Empty,EXPORT,90805,Slot91
-1402804666,7/17/2017,10:30:00 PM,40,GateIn,Full,EXPORT,91750,Slot91
872807290,7/17/2017,10:30:00 PM,20,GateIn,Full,EXPORT,91784,Slot91
1264015254,7/17/2017,10:30:00 PM,40,GateIn,Empty,EXPORT,90001,Slot91
302274670,7/17/2017,10:30:00 PM,45,GateIn,Full,EXPORT,90074,Slot91
-2037911134,7/17/2017,10:30:00 PM,40,GateIn,Empty,EXPORT,92596,Slot91
45715234,7/17/2017,10:30:00 PM,20,GateIn,Empty,EXPORT,92405,Slot91
1179240068,7/17/2017,10:30:00 PM,40,GateIn,Empty,EXPORT,91101,Slot91
-745285380,7/17/2017,10:30:00 PM,20,GateIn,Full,EXPORT,90749,Slot91
-1146413400,7/17/2017,10:30:00 PM,40,GateIn,Empty,EXPORT,93539,Slot91
-704587758,7/17/2017,10:30:00 PM,40,GateIn,Full,EXPORT,92590,Slot91
1204680054,7/17/2017,10:30:00 PM,40,GateIn,Full,EXPORT,90313,Slot91
1801247870,7/17/2017,10:30:00 PM,40,GateIn,Empty,EXPORT,90846,Slot91
915548958,7/17/2017,10:30:00 PM,40,GateIn,Empty,EXPORT,91121,Slot91
-2144847673,7/17/2017,10:30:00 PM,40,GateIn,Empty,EXPORT,91043,Slot91
1317806491,7/17/2017,10:30:00 PM,40,GateIn,Empty,EXPORT,91040,Slot91
2003486024,7/17/2017,10:30:00 PM,40,GateIn,Full,EXPORT,92582,Slot91
-1987087694,7/17/2017,10:30:00 PM,40,GateIn,Empty,EXPORT,91423,Slot91
-1785147162,7/17/2017,10:30:00 PM,40,GateIn,Empty,EXPORT,92369,Slot91
160139718,7/17/2017,10:30:00 PM,20,GateIn,Full,EXPORT,91767,Slot91
-1407877523,7/17/2017,10:30:00 PM,40,GateIn,Empty,EXPORT,92571,Slot91
-2084762978,7/17/2017,10:30:00 PM,20,GateIn,Empty,EXPORT,91749,Slot91
1131770766,7/17/2017,10:30:00 PM,40,GateIn,Empty,EXPORT,93006,Slot91
-1101255753,7/17/2017,10:30:00 PM,20,GateIn,Full,EXPORT,90001,Slot91
1487354487,7/17/2017,10:30:00 PM,40,GateIn,Full,EXPORT,92584,Slot91
655153105,7/17/2017,10:30:00 PM,40,GateIn,Empty,EXPORT,91007,Slot91
-1649277662,7/17/2017,10:30:00 PM,40,GateIn,Empty,EXPORT,92564,Slot91
-623768589,7/17/2017,10:30:00 PM,40,GateIn,Full,EXPORT,92584,Slot91
570801370,7/17/2017,10:30:00 PM,40,GateIn,Empty,EXPORT,92324,Slot91
-1697138892,7/17/2017,10:30:00 PM,40,GateIn,Empty,EXPORT,92805,Slot91
-688834823,7/17/2017,10:30:00 PM,40,GateIn,Empty,EXPORT,92587,Slot91
-1111249345,7/17/2017,10:30:00 PM,40,GateIn,Empty,EXPORT,91351,Slot91
-1307472896,7/17/2017,10:30:00 PM,40,GateIn,Empty,EXPORT,92317,Slot91
-1484748081,7/17/2017,10:30:00 PM,40,GateIn,Empty,EXPORT,92570,Slot91
-1819357107,7/17/2017,10:30:00 PM,45,GateIn,Empty,EXPORT,90809,Slot91
1538144843,7/17/2017,10:30:00 PM,40,GateIn,Empty,EXPORT,90712,Slot91
2072277149,7/17/2017,10:30:00 PM,45,GateIn,Empty,EXPORT,91504,Slot91
-1435977782,7/17/2017,10:30:00 PM,40,GateIn,Full,EXPORT,90732,Slot91
-1562039329,7/17/2017,10:30:00 PM,40,GateIn,Empty,EXPORT,90632,Slot91
1877989476,7/17/2017,10:30:00 PM,40,GateIn,Empty,EXPORT,90402,Slot91
-1757910386,7/17/2017,10:30:00 PM,40,GateIn,Empty,EXPORT,92683,Slot91
1230166233,7/17/2017,10:30:00 PM,40,GateIn,Full,EXPORT,92617,Slot91
644768574,7/17/2017,10:30:00 PM,40,GateIn,Full,EXPORT,90007,Slot91
-775974603,7/17/2017,10:30:00 PM,40,GateIn,Full,EXPORT,90307,Slot91
-104610381,7/17/2017,10:30:00 PM,20,GateIn,Full,EXPORT,90022,Slot91
1118208282,7/17/2017,10:30:00 PM,20,GateIn,Full,EXPORT,90610,Slot91
747940310,7/17/2017,10:30:00 PM,40,GateIn,Full,EXPORT,91121,Slot91
-43779511,7/17/2017,10:30:00 PM,40,GateIn,Empty,EXPORT,91499,Slot91
1373511980,7/17/2017,10:30:00 PM,40,GateIn,Full,EXPORT,91199,Slot91
973992289,7/17/2017,10:30:00 PM,40,GateIn,Full,EXPORT,90026,Slot91
1884144181,7/17/2017,10:30:00 PM,40,GateIn,Empty,EXPORT,90202,Slot91
1051233398,7/17/2017,10:30:00 PM,40,GateIn,Empty,EXPORT,92832,Slot91
-853743861,7/17/2017,10:30:00 PM,20,GateIn,Full,EXPORT,92557,Slot91
193604496,7/17/2017,10:30:00 PM,40,GateIn,Empty,EXPORT,90264,Slot91
-347088830,7/17/2017,10:30:00 PM,40,GateIn,Full,EXPORT,92368,Slot91
1153368714,7/17/2017,10:30:00 PM,40,GateIn,Empty,EXPORT,92403,Slot91
1374787256,7/17/2017,10:30:00 PM,40,GateIn,Empty,EXPORT,92647,Slot91
-304198752,7/17/2017,10:30:00 PM,40,GateIn,Empty,EXPORT,90250,Slot91
-766732116,7/17/2017,10:30:00 PM,40,GateIn,Full,EXPORT,92315,Slot91
249759402,7/17/2017,10:30:00 PM,40,GateIn,Full,EXPORT,92850,Slot91
-199616348,7/17/2017,10:30:00 PM,40,GateIn,Empty,EXPORT,90040,Slot91
1815092240,7/17/2017,10:30:00 PM,40,GateIn,Full,EXPORT,92782,Slot91
1051335566,7/17/2017,10:30:00 PM,40,GateIn,Full,EXPORT,93044,Slot91
-462280128,7/17/2017,10:30:00 PM,40,GateIn,Full,EXPORT,91105,Slot91
799924305,7/17/2017,10:30:00 PM,20,GateIn,Full,EXPORT,90006,Slot91
1327692345,7/17/2017,10:30:00 PM,40,GateIn,Empty,EXPORT,90307,Slot91
629484920,7/17/2017,10:30:00 PM,40,GateIn,Empty,EXPORT,92260,Slot91
137068551,7/17/2017,10:30:00 PM,40,GateIn,Empty,EXPORT,91117,Slot91
-949508122,7/17/2017,10:30:00 PM,40,GateIn,Full,EXPORT,91184,Slot91
-2004776204,7/17/2017,10:30:00 PM,40,GateIn,Full,EXPORT,90813,Slot91
-1868873604,7/17/2017,10:30:00 PM,20,GateIn,Empty,EXPORT,90251,Slot91
942806259,7/17/2017,10:45:00 PM,20,GateIn,Full,EXPORT,91102,Slot92
1691582528,7/17/2017,10:45:00 PM,20,GateIn,Empty,EXPORT,90035,Slot92
-726194287,7/17/2017,10:45:00 PM,40,GateIn,Full,EXPORT,92363,Slot92
-1889049928,7/17/2017,10:45:00 PM,40,GateIn,Empty,EXPORT,90822,Slot92
2110284384,7/17/2017,10:45:00 PM,40,GateIn,Full,EXPORT,91526,Slot92
-357898540,7/17/2017,10:45:00 PM,40,GateIn,Empty,EXPORT,90272,Slot92
-1234682736,7/17/2017,10:45:00 PM,40,GateIn,Full,EXPORT,92606,Slot92
296989184,7/17/2017,10:45:00 PM,20,GateIn,Full,EXPORT,90264,Slot92
1667457542,7/17/2017,10:45:00 PM,40,GateIn,Full,EXPORT,90020,Slot92
-1358806932,7/17/2017,10:45:00 PM,40,GateIn,Full,EXPORT,90743,Slot92
125773617,7/17/2017,10:45:00 PM,40,GateIn,Full,EXPORT,91101,Slot92
-1197546805,7/17/2017,10:45:00 PM,40,GateIn,Empty,EXPORT,90066,Slot92
-214196180,7/17/2017,10:45:00 PM,40,GateIn,Empty,EXPORT,90505,Slot92
1104402259,7/17/2017,10:45:00 PM,40,GateIn,Empty,EXPORT,92585,Slot92
164700687,7/17/2017,10:45:00 PM,40,GateIn,Full,EXPORT,92515,Slot92
1859628155,7/17/2017,10:45:00 PM,40,GateIn,Empty,EXPORT,93001,Slot92
379190133,7/17/2017,10:45:00 PM,40,GateIn,Empty,EXPORT,92394,Slot92
1630146800,7/17/2017,10:45:00 PM,40,GateIn,Empty,EXPORT,90745,Slot92
772904229,7/17/2017,10:45:00 PM,40,GateIn,Empty,EXPORT,90242,Slot92
-219554361,7/17/2017,10:45:00 PM,40,GateIn,Full,EXPORT,92587,Slot92
-328017952,7/17/2017,10:45:00 PM,40,GateIn,Full,EXPORT,93033,Slot92
1255749605,7/17/2017,10:45:00 PM,40,GateIn,Full,EXPORT,92637,Slot92
760668504,7/17/2017,10:45:00 PM,40,GateIn,Empty,EXPORT,90848,Slot92
-491459332,7/17/2017,10:45:00 PM,40,GateIn,Full,EXPORT,92595,Slot92
-2105183348,7/17/2017,10:45:00 PM,40,GateIn,Full,EXPORT,92899,Slot92
-1452811987,7/17/2017,10:45:00 PM,40,GateIn,Full,EXPORT,91802,Slot92
1379838292,7/17/2017,10:45:00 PM,40,GateIn,Full,EXPORT,92284,Slot92
837888615,7/17/2017,10:45:00 PM,40,GateIn,Full,EXPORT,90088,Slot92
701330664,7/17/2017,10:45:00 PM,40,GateIn,Full,EXPORT,90059,Slot92
-186844147,7/17/2017,10:45:00 PM,40,GateIn,Full,EXPORT,92882,Slot92
1146029000,7/17/2017,10:45:00 PM,40,GateIn,Full,EXPORT,92832,Slot92
1841527143,7/17/2017,10:45:00 PM,40,GateIn,Empty,EXPORT,90058,Slot92
9041597,7/17/2017,10:45:00 PM,20,GateIn,Empty,EXPORT,90814,Slot92
1006970718,7/17/2017,10:45:00 PM,40,GateIn,Empty,EXPORT,91504,Slot92
618459312,7/17/2017,10:45:00 PM,40,GateIn,Empty,EXPORT,90707,Slot92
161331999,7/17/2017,10:45:00 PM,40,GateIn,Empty,EXPORT,91185,Slot92
-52782020,7/17/2017,10:45:00 PM,40,GateIn,Full,EXPORT,92373,Slot92
-854675187,7/17/2017,10:45:00 PM,20,GateIn,Empty,EXPORT,93552,Slot92
-1774380740,7/17/2017,10:45:00 PM,40,GateIn,Empty,EXPORT,92590,Slot92
1653595041,7/17/2017,10:45:00 PM,40,GateIn,Empty,EXPORT,90224,Slot92
-1004395372,7/17/2017,10:45:00 PM,40,GateIn,Full,EXPORT,92305,Slot92
461839393,7/17/2017,10:45:00 PM,40,GateIn,Empty,EXPORT,90745,Slot92
-1849754676,7/17/2017,10:45:00 PM,40,GateIn,Full,EXPORT,92394,Slot92
798038770,7/17/2017,10:45:00 PM,40,GateIn,Empty,EXPORT,92572,Slot92
-106297439,7/17/2017,10:45:00 PM,40,GateIn,Empty,EXPORT,93064,Slot92
1659393936,7/17/2017,10:45:00 PM,40,GateIn,Empty,EXPORT,91746,Slot92
-1781222052,7/17/2017,10:45:00 PM,40,GateIn,Full,EXPORT,90027,Slot92
893213870,7/17/2017,10:45:00 PM,40,GateIn,Full,EXPORT,92593,Slot92
-1199904376,7/17/2017,10:45:00 PM,40,GateIn,Empty,EXPORT,91771,Slot92
992608072,7/17/2017,10:45:00 PM,40,GateIn,Empty,EXPORT,93041,Slot92
-1910212879,7/17/2017,10:45:00 PM,45,GateIn,Full,EXPORT,91129,Slot92
-2146655500,7/17/2017,10:45:00 PM,40,GateIn,Empty,EXPORT,91521,Slot92
-1120598523,7/17/2017,10:45:00 PM,40,GateIn,Empty,EXPORT,92277,Slot92
-1509932392,7/17/2017,10:45:00 PM,45,GateIn,Empty,EXPORT,90251,Slot92
1408087147,7/17/2017,10:45:00 PM,45,GateIn,Empty,EXPORT,90052,Slot92
46858700,7/17/2017,10:45:00 PM,40,GateIn,Full,EXPORT,91025,Slot92
-1624342776,7/17/2017,10:45:00 PM,20,GateIn,Full,EXPORT,90280,Slot92
-1083768141,7/17/2017,10:45:00 PM,40,GateIn,Empty,EXPORT,90501,Slot92
-2018683625,7/17/2017,10:45:00 PM,40,GateIn,Full,EXPORT,91394,Slot92
719704536,7/17/2017,10:45:00 PM,40,GateIn,Empty,EXPORT,92869,Slot92
-2128110594,7/17/2017,10:45:00 PM,40,GateIn,Full,EXPORT,92887,Slot92
1437312673,7/17/2017,10:45:00 PM,40,GateIn,Empty,EXPORT,90102,Slot92
1181157582,7/17/2017,10:45:00 PM,40,GateIn,Empty,EXPORT,92592,Slot92
50986618,7/17/2017,10:45:00 PM,40,GateIn,Full,EXPORT,90805,Slot92
-43301031,7/17/2017,10:45:00 PM,40,GateIn,Empty,EXPORT,90723,Slot92
107489191,7/17/2017,10:45:00 PM,40,GateIn,Empty,EXPORT,90660,Slot92
1621298281,7/17/2017,10:45:00 PM,20,GateIn,Empty,EXPORT,91003,Slot92
-31321579,7/17/2017,10:45:00 PM,40,GateIn,Empty,EXPORT,92242,Slot92
-810450705,7/17/2017,10:45:00 PM,40,GateIn,Empty,EXPORT,90071,Slot92
-52488258,7/17/2017,10:45:00 PM,40,GateIn,Full,EXPORT,92236,Slot92
-2060934124,7/17/2017,10:45:00 PM,40,GateIn,Empty,EXPORT,90293,Slot92
-945702773,7/17/2017,10:45:00 PM,40,GateIn,Full,EXPORT,91023,Slot92
1261753099,7/17/2017,10:45:00 PM,40,GateIn,Full,EXPORT,91363,Slot92
621991828,7/17/2017,10:45:00 PM,20,GateIn,Full,EXPORT,91021,Slot92
1856789839,7/17/2017,10:45:00 PM,40,GateIn,Full,EXPORT,91046,Slot92
-1687884482,7/17/2017,10:45:00 PM,40,GateIn,Empty,EXPORT,92823,Slot92
-762855210,7/17/2017,10:45:00 PM,40,GateIn,Empty,EXPORT,91321,Slot92
1267710649,7/17/2017,10:45:00 PM,40,GateIn,Empty,EXPORT,93544,Slot92
-1610342539,7/17/2017,10:45:00 PM,40,GateIn,Full,EXPORT,91381,Slot92
1066023528,7/17/2017,10:45:00 PM,40,GateIn,Empty,EXPORT,90043,Slot92
-456615291,7/17/2017,10:45:00 PM,40,GateIn,Full,EXPORT,91025,Slot92
-434041134,7/17/2017,10:45:00 PM,40,GateIn,Full,EXPORT,91510,Slot92
1775761641,7/17/2017,10:45:00 PM,40,GateIn,Full,EXPORT,93599,Slot92
75990574,7/17/2017,10:45:00 PM,40,GateIn,Empty,EXPORT,90242,Slot92
-1949793799,7/17/2017,10:45:00 PM,40,GateIn,Empty,EXPORT,90050,Slot92
-1984662128,7/17/2017,10:45:00 PM,45,GateIn,Full,EXPORT,91108,Slot92
-2018945559,7/17/2017,10:45:00 PM,40,GateIn,Empty,EXPORT,90506,Slot92
187227758,7/17/2017,10:45:00 PM,40,GateIn,Full,EXPORT,93005,Slot92
-1339997415,7/17/2017,10:45:00 PM,40,GateIn,Full,EXPORT,91769,Slot92
1955052972,7/17/2017,10:45:00 PM,40,GateIn,Full,EXPORT,92703,Slot92
2091858756,7/17/2017,10:45:00 PM,40,GateIn,Empty,EXPORT,93024,Slot92
-834499079,7/17/2017,10:45:00 PM,40,GateIn,Empty,EXPORT,90895,Slot92
-780922876,7/17/2017,10:45:00 PM,40,GateIn,Empty,EXPORT,91714,Slot92
-1748505359,7/17/2017,10:45:00 PM,40,GateIn,Empty,EXPORT,92235,Slot92
-26192105,7/17/2017,10:45:00 PM,40,GateIn,Full,EXPORT,92337,Slot92
-170020102,7/17/2017,11:00:00 PM,40,GateIn,Full,EXPORT,90661,Slot93
-471040677,7/17/2017,11:00:00 PM,40,GateIn,Empty,EXPORT,91334,Slot93
-727241246,7/17/2017,11:00:00 PM,40,GateIn,Full,EXPORT,91305,Slot93
922764528,7/17/2017,11:00:00 PM,40,GateIn,Empty,EXPORT,91206,Slot93
-1050313966,7/17/2017,11:00:00 PM,40,GateIn,Full,EXPORT,92693,Slot93
-1947248442,7/17/2017,11:00:00 PM,45,GateIn,Full,EXPORT,92803,Slot93
1892305458,7/17/2017,11:00:00 PM,20,GateIn,Empty,EXPORT,90631,Slot93
1012417404,7/17/2017,11:00:00 PM,40,GateIn,Full,EXPORT,92564,Slot93
-592647647,7/17/2017,11:00:00 PM,40,GateIn,Empty,EXPORT,92503,Slot93
-864422697,7/17/2017,11:00:00 PM,20,GateIn,Empty,EXPORT,91749,Slot93
-1622185321,7/17/2017,11:00:00 PM,40,GateIn,Full,EXPORT,91328,Slot93
-1744285797,7/17/2017,11:00:00 PM,20,GateIn,Empty,EXPORT,91482,Slot93
-1976402998,7/17/2017,11:00:00 PM,40,GateIn,Empty,EXPORT,91603,Slot93
-1728853059,7/17/2017,11:00:00 PM,20,GateIn,Full,EXPORT,92725,Slot93
-912345689,7/17/2017,11:00:00 PM,40,GateIn,Full,EXPORT,91706,Slot93
-1620167589,7/17/2017,11:00:00 PM,40,GateIn,Empty,EXPORT,92513,Slot93
-117356854,7/17/2017,11:00:00 PM,40,GateIn,Empty,EXPORT,90411,Slot93
1689302154,7/17/2017,11:00:00 PM,40,GateIn,Empty,EXPORT,90043,Slot93
1464014374,7/17/2017,11:00:00 PM,20,GateIn,Empty,EXPORT,90027,Slot93
1157896604,7/17/2017,11:00:00 PM,40,GateIn,Full,EXPORT,92280,Slot93
616837330,7/17/2017,11:00:00 PM,40,GateIn,Empty,EXPORT,91404,Slot93
-479572555,7/17/2017,11:00:00 PM,40,GateIn,Empty,EXPORT,91416,Slot93
-1028409198,7/17/2017,11:00:00 PM,40,GateIn,Full,EXPORT,92264,Slot93
1029137753,7/17/2017,11:00:00 PM,45,GateIn,Full,EXPORT,92338,Slot93
-182117683,7/17/2017,11:00:00 PM,40,GateIn,Empty,EXPORT,92572,Slot93
-9293501,7/17/2017,11:00:00 PM,20,GateIn,Empty,EXPORT,91357,Slot93
-50950936,7/17/2017,11:00:00 PM,40,GateIn,Full,EXPORT,91505,Slot93
1546466725,7/17/2017,11:00:00 PM,40,GateIn,Empty,EXPORT,91040,Slot93
326714255,7/17/2017,11:00:00 PM,40,GateIn,Full,EXPORT,90307,Slot93
-2144448994,7/17/2017,11:00:00 PM,20,GateIn,Empty,EXPORT,90240,Slot93
1836703399,7/17/2017,11:00:00 PM,40,GateIn,Full,EXPORT,92674,Slot93
-1175224714,7/17/2017,11:00:00 PM,40,GateIn,Full,EXPORT,92411,Slot93
-760149742,7/17/2017,11:00:00 PM,40,GateIn,Empty,EXPORT,90809,Slot93
-238614704,7/17/2017,11:00:00 PM,40,GateIn,Empty,EXPORT,90032,Slot93
2005740478,7/17/2017,11:00:00 PM,40,GateIn,Empty,EXPORT,90083,Slot93
-955989786,7/17/2017,11:00:00 PM,40,GateIn,Empty,EXPORT,93022,Slot93
-2080702764,7/17/2017,11:00:00 PM,40,GateIn,Full,EXPORT,91766,Slot93
582709362,7/17/2017,11:00:00 PM,40,GateIn,Empty,EXPORT,93032,Slot93
863503309,7/17/2017,11:00:00 PM,40,GateIn,Full,EXPORT,90044,Slot93
828456179,7/17/2017,11:00:00 PM,40,GateIn,Empty,EXPORT,92401,Slot93
-452085402,7/17/2017,11:00:00 PM,40,GateIn,Full,EXPORT,93011,Slot93
-1841087377,7/17/2017,11:00:00 PM,40,GateIn,Empty,EXPORT,90612,Slot93
-726048991,7/17/2017,11:00:00 PM,40,GateIn,Empty,EXPORT,91602,Slot93
1305056401,7/17/2017,11:00:00 PM,40,GateIn,Empty,EXPORT,92403,Slot93
111804893,7/17/2017,11:00:00 PM,40,GateIn,Empty,EXPORT,91734,Slot93
674625152,7/17/2017,11:00:00 PM,40,GateIn,Empty,EXPORT,91011,Slot93
1004118972,7/17/2017,11:00:00 PM,40,GateIn,Full,EXPORT,90633,Slot93
-249563670,7/17/2017,11:00:00 PM,40,GateIn,Empty,EXPORT,90308,Slot93
1760535357,7/17/2017,11:00:00 PM,40,GateIn,Full,EXPORT,91734,Slot93
-1543376348,7/17/2017,11:00:00 PM,40,GateIn,Full,EXPORT,91102,Slot93
194866098,7/17/2017,11:00:00 PM,40,GateIn,Empty,EXPORT,92258,Slot93
-1773371499,7/17/2017,11:00:00 PM,40,GateIn,Empty,EXPORT,92604,Slot93
